glottocode,num_oral_cons,num_nasal_cons,num_oral_vowel,num_nasal_vowel,name,isocodes,level,macroarea,latitude,longitude
suru1263,15.0,3.0,5.0,0.0,Suruahá,swx,language,South America,-6.82525,-66.3146
cent2142,23.0,3.0,6.0,0.0,Central Aymara,ayr,language,South America,-17.0,-68.5
bora1263,25.0,4.0,12.0,0.0,Bora,boa,language,South America,-2.000259,-72.257066
chay1248,12.0,2.0,4.0,0.0,Shawi,cbt,language,South America,-5.63764,-76.8252
akur1238,8.0,2.0,14.0,0.0,Akurio,ako,language,South America,3.19607,-55.6294
apal1257,10.0,2.0,6.0,6.0,Apalaí,apy,language,South America,1.49792,-54.7457
para1310,8.0,3.0,6.0,0.0,Pará Arára,aap,language,South America,-3.71263,-53.0657
cari1279,11.0,3.0,7.0,0.0,Carijona,cbd,language,South America,1.21894,-72.0664
ikpe1245,9.0,3.0,6.0,0.0,Ikpeng,txi,language,South America,-11.37822,-53.49553
kaxu1237,10.0,2.0,6.0,0.0,Kaxuiâna,kbb,language,South America,2.17138,-55.9101
kuik1246,10.0,4.0,6.0,6.0,Kuikúro-Kalapálo,kui,language,South America,-12.3035,-53.2261
macu1259,8.0,2.0,12.0,0.0,Macushi,mbc,language,South America,4.31861,-60.2209
mapo1246,9.0,3.0,7.0,0.0,Mapoyo,mcg,language,South America,5.96952,-67.2581
maqu1238,9.0,3.0,14.0,0.0,Ye'kwana,mch,language,South America,4.70705,-64.3877
pemo1248,8.0,2.0,11.0,0.0,Pemon,aoc,language,South America,4.97031,-61.4033
pemo1245,9.0,3.0,7.0,0.0,Pémono,pev,language,South America,5.248,-66.082
trio1238,8.0,2.0,14.0,0.0,Trió,tri,language,South America,2.53616,-55.7599
waim1253,13.0,3.0,11.0,0.0,Waimiri-Atroari,atr,language,South America,-0.61832,-60.4259
waiw1244,11.0,3.0,6.0,0.0,Waiwai,waw,language,South America,1.50881,-59.1417
yaba1248,8.0,3.0,7.0,0.0,Yabarana,yar,language,South America,5.32692,-66.276
orow1243,10.0,2.0,6.0,0.0,Oro Win,orw,language,South America,-10.737,-64.0299
bari1297,7.0,3.0,6.0,6.0,Barí,mot,language,South America,9.08497,-72.9353
chib1270,14.0,2.0,6.0,0.0,Chibcha,chb,language,South America,6.24999,-74.1666
chim1309,10.0,6.0,10.0,10.0,Chimila,cbg,language,South America,10.1902,-74.2559
cogu1240,21.0,3.0,7.0,5.0,Cogui,kog,language,South America,10.9485,-73.8043
mala1522,18.0,2.0,6.0,1.0,Malayo,mbp,language,South America,10.9286,-73.4056
cent2150,11.0,3.0,5.0,0.0,Central Tunebo,tuf,language,South America,6.8867,-72.097
woun1238,17.0,2.0,7.0,7.0,Woun Meu,noa,language,South America,8.5,-78.0
embe1259,19.0,2.0,6.0,6.0,Emberá-Baudó,bdc,language,South America,5.2824,-76.32548
embe1260,17.0,2.0,6.0,6.0,Emberá-Catío,cto,language,South America,7.52721,-76.7476
embe1262,14.0,2.0,6.0,6.0,Emberá-Chamí,cmi,language,South America,4.8791,-76.0749
nort2972,18.0,2.0,6.0,6.0,Northern Emberá,emp,language,South America,7.12761,-77.574
puel1244,28.0,1.0,7.0,0.0,Puelche,pue,language,South America,-42.223,-68.666
onaa1245,19.0,2.0,8.0,0.0,Selk'nam,ona,language,South America,-54.0,-68.5
coca1259,9.0,2.0,5.0,0.0,Cocama-Cocamilla,cod,language,South America,-4.5,-74.0
cuib1242,14.0,3.0,8.0,0.0,Cuiba,cui,language,South America,6.19829,-69.8197
guay1257,14.0,2.0,6.0,0.0,Guayabero,guo,language,South America,2.8969,-71.844
maca1259,14.0,2.0,6.0,0.0,Hitnu,mbn,language,South America,6.34582,-71.2671
amar1274,9.0,6.0,10.0,8.0,Amarakaeri,amr,language,South America,-12.4931,-70.5533
chol1284,11.0,4.0,5.0,0.0,Cholón,cht,language,South America,-9.23129,-75.9621
abis1238,15.0,2.0,6.0,4.0,Aewa,ash,language,South America,-1.284096,-75.084405
cand1248,13.0,8.0,6.0,0.0,Candoshi-Shapra,cbu,language,South America,-4.23835,-76.9347
leco1242,21.0,3.0,6.0,0.0,Leco,lec,language,South America,-15.0092,-67.8818
lule1238,14.0,2.0,5.0,0.0,Lule,ule,language,South America,-25.221839,-61.887818
moch1259,16.0,4.0,12.0,0.0,Mochica,omc,language,South America,-8.01667,-79.0
muni1258,19.0,3.0,5.0,0.0,Muniche,myr,language,South America,-5.7441796,-76.426712
puin1248,6.0,2.0,7.0,4.0,Puinave,pui,language,South America,3.92974,-67.6886
taus1253,10.0,2.0,5.0,0.0,Taushiro,trr,language,South America,-3.22497,-75.5603
tini1245,19.0,3.0,18.0,0.0,Tinigua,tit,language,South America,2.716,-73.768
urar1246,13.0,3.0,5.0,0.0,Urarina,ura,language,South America,-4.44006,-75.4211
vile1241,22.0,2.0,5.0,0.0,Vilela,vil,language,South America,-27.4063,-58.9661
yama1264,13.0,2.0,5.0,0.0,Yámana,yag,language,South America,-55.2748,-68.2648
achu1248,12.0,3.0,8.0,4.0,Achuar-Shiwiar,acu,language,South America,-2.82646,-77.2641
agua1253,10.0,2.0,4.0,4.0,Aguaruna,agr,language,South America,-5.30044,-77.9218
huam1247,12.0,3.0,4.0,4.0,Huambisa,hub,language,South America,-3.99109,-77.9797
nuka1242,12.0,0.0,6.0,6.0,Nukak Makú,mbr,language,South America,2.65939,-71.4629
nucl1668,9.0,3.0,8.0,0.0,Katukína,kav,language,South America,-8.19121,-70.3822
arik1265,9.0,2.0,8.0,6.0,Arikapú,ark,language,South America,-12.4878,-62.7261
cane1242,9.0,4.0,10.0,6.0,Canela-Krahô,ram,language,South America,-6.10712,-45.1299
chiq1248,11.0,3.0,6.0,6.0,Lomeriano-Ignaciano Chiquitano,cax,language,South America,-16.769554,-61.817795
para1315,9.0,2.0,7.0,3.0,Pará-Maranhão Gavião,gvp,language,South America,-4.91161,-49.0217
guat1253,15.0,2.0,8.0,0.0,Guató,gta,language,South America,-17.8696,-57.2897
djeo1235,12.0,2.0,6.0,4.0,Djeoromitxí,jbt,language,South America,-12.038,-64.6694
kara1500,9.0,0.0,12.0,3.0,Karajá,kpj,language,South America,-11.1881,-50.3492
kaya1330,12.0,4.0,10.0,7.0,Kayapó,txu,language,South America,-7.77352,-51.6737
krah1246,9.0,3.0,20.0,14.0,Krahô,xra,dialect,South America,-8.01172,-47.5774
kren1239,14.0,8.0,8.0,5.0,Borum,kqq,language,South America,-18.9988,-41.2299
krik1239,9.0,2.0,9.0,6.0,Pykobjê,xri,dialect,South America,-5.94252,-46.7504
ofay1240,13.0,1.0,6.0,4.0,Ofayé,opy,language,South America,-22.278,-53.7227
pana1307,9.0,2.0,9.0,6.0,Panará,kre,language,South America,-10.58,-53.0
puri1262,8.0,4.0,6.0,0.0,Puri,prr,language,South America,-22.175627,-44.711336
rikb1245,12.0,2.0,7.0,7.0,Rikbaktsa,rkb,language,South America,-11.1887,-58.1942
suya1243,9.0,4.0,9.0,6.0,Suyá,suy,language,South America,-11.5178,-53.0743
umot1240,10.0,2.0,8.0,0.0,Umotína,umo,language,South America,-15.5929,-57.4192
xava1240,11.0,0.0,9.0,4.0,Xavánte,xav,language,South America,-14.3017,-52.4367
xere1240,11.0,2.0,9.0,5.0,Xerénte,xer,language,South America,-9.59426,-48.2629
xokl1240,11.0,8.0,9.0,9.0,Xokleng,xok,language,South America,-26.9217,-49.5886
saop1235,9.0,4.0,9.0,5.0,São Paulo Kaingáng,zkp,language,South America,-21.771882,-50.429849
iyow1239,14.0,2.0,5.0,0.0,Iyo'wujwa Chorote,crq,language,South America,-22.2067,-62.6508
maca1260,20.0,2.0,10.0,0.0,Maca,mca,language,South America,-25.0119,-57.3694
wich1264,21.0,2.0,5.0,0.0,Wichí Lhamtés Güisnay,mzh,language,South America,-23.1633,-62.1757
call1235,23.0,3.0,6.0,0.0,Callawalla,caw,language,South America,-15.88451,-68.10176
daww1239,17.0,7.0,9.0,6.0,Dâw,kwa,language,South America,-0.1177,-67.2934
nade1244,13.0,4.0,10.0,7.0,Nadëb,mbj,language,South America,-1.24449,-66.3068
yuhu1238,20.0,0.0,9.0,6.0,Yuhup,yab,language,South America,0.2485,-69.8079
latu1238,10.0,2.0,10.0,6.0,Latundê,ltn,language,South America,-12.608792,-60.422423
mama1278,12.0,2.0,10.0,10.0,Mamaindé,wmd,language,South America,-12.986439,-60.101072
shar1245,12.0,2.0,4.0,4.0,Sharanahua,mcd,language,South America,-9.8626,-71.1232
capa1241,14.0,2.0,8.0,0.0,Capanahua,kaq,language,South America,-6.63254,-74.3813
cash1251,12.0,3.0,6.0,0.0,Cashibo-Cacataibo,cbr,language,South America,-8.70232,-75.4206
cash1254,13.0,2.0,4.0,4.0,Cashinahua,cbs,language,South America,-9.72027,-71.1733
pano1254,13.0,2.0,4.0,0.0,Panoan Katukína,knt,language,South America,-7.97456,-71.56151
kaxa1239,13.0,2.0,5.0,0.0,Kaxararí,ktx,language,South America,-9.47288,-66.3329
koru1247,12.0,2.0,6.0,0.0,Korubo,xor,language,South America,-5.3655,-70.5094
mati1255,13.0,2.0,6.0,0.0,Matís,mpq,language,South America,-4.3553,-70.2079
nuku1263,11.0,3.0,3.0,3.0,Nukuini,nuc,language,South America,-7.339,-73.5044
pano1255,12.0,2.0,4.0,0.0,Panobo,pno,language,South America,-7.16666,-75.0
poya1241,14.0,0.0,4.0,3.0,Poyanáwa,pyn,language,South America,-7.46909,-73.0758
yami1256,11.0,2.0,4.0,0.0,Yaminahua,yaa,language,South America,-9.8846,-71.5964
shan1283,12.0,2.0,4.0,0.0,Shanenawa,swo,language,South America,-8.00919,-73.3264
yora1241,12.0,2.0,4.0,4.0,Yora,mts,language,South America,-11.3704,-72.0409
yame1242,8.0,2.0,4.0,4.0,Yameo,yme,language,South America,-4.16666,-73.6667
coro1247,15.0,3.0,6.0,0.0,Corongo Ancash Quechua,qwa,language,South America,-8.57647,-77.9864
caja1238,16.0,3.0,3.0,0.0,Cajamarca Quechua,qvc,language,South America,-7.09314,-78.3214
chac1250,12.0,3.0,3.0,0.0,Chachapoyas Quechua,quk,language,South America,-6.27021,-77.6615
cusc1236,23.0,3.0,5.0,0.0,Cusco Quechua,quz,language,South America,-14.0853,-71.7663
lamb1276,13.0,3.0,3.0,0.0,Lambayeque Quechua,quf,language,South America,-6.1715,-79.468
imba1240,14.0,3.0,3.0,0.0,Imbabura Highland Quichua,qvi,language,South America,0.31776,-78.3729
inga1252,16.0,3.0,3.0,0.0,Colombian Inga,inb,language,South America,1.00313,-76.8606
jung1240,10.0,3.0,3.0,0.0,San Andrés-Lowland Inga,inj,dialect,South America,0.88872,-76.6593
nort2980,15.0,4.0,6.0,0.0,North Junín Quechua,qvn,language,South America,-11.2132,-75.8128
ayac1239,11.0,3.0,3.0,0.0,Ayacucho Quechua,quy,language,South America,-13.84714,-74.32246
nort2976,22.0,3.0,3.0,0.0,North Bolivian Quechua,qul,language,South America,-14.4014,-68.7894
hual1241,13.0,3.0,6.0,0.0,Huallaga Huánuco Quechua,qub,language,South America,-9.57135,-75.594
nort2979,14.0,3.0,6.0,0.0,Northern Conchucos Ancash Quechua,qxn,language,South America,-8.97356,-77.4146
sanm1289,12.0,3.0,3.0,0.0,San Martín Quechua,qvs,language,South America,-6.9582,-76.6608
sant1432,17.0,3.0,5.0,0.0,Santiago del Estero Quichua,qus,language,South America,-27.821,-63.2466
napo1242,17.0,3.0,3.0,0.0,Napo Lowland Quechua,qvo,language,South America,-0.072525,-76.3889
tena1240,18.0,3.0,3.0,0.0,Tena Lowland Quichua,quw,language,South America,-0.76271,-77.5404
piar1243,21.0,2.0,7.0,0.0,Piaroa,pid,language,South America,4.41805,-67.7574
arao1248,16.0,3.0,4.0,0.0,Araona,aro,language,South America,-12.4242,-67.7293
esee1248,14.0,3.0,4.0,0.0,Ese Ejja,ese,language,South America,-11.7268,-67.515
reye1240,14.0,4.0,4.0,0.0,Reyesano,rey,language,South America,-14.8333,-67.0833
bara1380,11.0,0.0,6.0,0.0,Barasana-Eduria,bsn,language,South America,0.02193,-70.808
desa1247,12.0,0.0,6.0,0.0,Desano,des,language,South America,0.58157,-69.4955
cara1272,11.0,0.0,6.0,6.0,Carapana,cbc,language,South America,0.06168,-69.6465
kore1283,13.0,5.0,6.0,6.0,Koreguaje,coe,language,South America,0.92316,-75.3475
macu1260,10.0,0.0,6.0,6.0,Macuna,myy,language,South America,-0.14459,-70.0749
orej1242,14.0,0.0,6.0,0.0,Maijiki,ore,language,South America,-2.86315,-72.4926
pira1254,12.0,0.0,6.0,6.0,Wa'ikhana,pir,language,South America,0.50714,-69.5032
siri1274,11.0,0.0,6.0,6.0,Siriano,sri,language,South America,0.436515,-70.184
tani1257,11.0,0.0,5.0,5.0,Tanimuca-Retuarã,tnc,language,South America,-0.59023,-70.3853
tuca1252,15.0,0.0,6.0,6.0,Tucano,tuo,language,South America,0.579755,-69.5763
tuyu1244,11.0,0.0,6.0,6.0,Tuyuca,tue,language,South America,0.39441,-70.043515
yuru1263,11.0,0.0,6.0,0.0,Yurutí,yui,language,South America,0.735585,-69.6955
akun1241,8.0,3.0,6.0,5.0,Akuntsu,aqz,language,South America,-12.8322,-60.9716
amun1246,9.0,5.0,6.0,6.0,Amundava,adw,language,South America,-9.04023,-62.3064
apia1248,9.0,3.0,6.0,4.0,Apiaká,api,language,South America,-7.84711,-57.91
araw1273,10.0,2.0,5.0,4.0,Araweté,awt,language,South America,-4.90246,-52.5001
xing1248,13.0,3.0,6.0,5.0,Xingú Asuriní,asn,language,South America,-4.13463,-52.321
toca1235,8.0,3.0,5.0,0.0,Tocantins Asurini,asu,language,South America,-3.59359,-49.8991
avac1239,9.0,3.0,6.0,6.0,Avá-Canoeiro,avv,language,South America,-13.6081,-48.1336
awet1244,11.0,3.0,6.0,6.0,Awetí,awe,language,South America,-12.381944,-53.391944
east2555,9.0,3.0,6.0,6.0,Eastern Bolivian Guaraní,gui,language,South America,-20.42,-63.37
emer1243,16.0,0.0,7.0,7.0,Teko,eme,language,South America,3.23694,-52.3699
gavi1246,15.0,4.0,5.0,5.0,Gavião Do Jiparaná,gvo,language,South America,-10.7235,-61.6752
guaj1256,10.0,2.0,6.0,6.0,Guajá,gvj,language,South America,-3.93574,-46.3683
mbya1239,9.0,5.0,6.0,6.0,Mbyá Guaraní,gun,language,South America,-26.0188,-52.711
guar1292,11.0,3.0,6.0,6.0,Guarayu,gyr,language,South America,-15.8247,-61.6934
juma1249,9.0,3.0,6.0,6.0,Júma,jua,language,South America,-7.27501,-64.0998
juru1256,16.0,2.0,5.0,5.0,Jurúna,jur,language,South America,-10.9354,-53.3472
urub1250,11.0,4.0,6.0,5.0,Urubú-Kaapor,urb,language,South America,-2.46455,-46.2204
kaiw1246,11.0,3.0,6.0,6.0,Kaiwá,kgk,language,South America,-24.589,-54.6815
kama1373,11.0,3.0,6.0,6.0,Kamayurá,kay,language,South America,-12.2661,-53.4651
kuru1309,15.0,3.0,6.0,4.0,Kuruáya,kyr,language,South America,-3.09561,-52.2303
maku1278,7.0,3.0,5.0,5.0,Makuráp,mpu,language,South America,-11.8701,-64.3201
nhen1239,13.0,6.0,4.0,0.0,Nhengatu,yrl,language,South America,1.04503,-66.9646
omag1248,11.0,2.0,5.0,0.0,Omagua,omg,language,South America,-3.526,-69.1667
pait1247,10.0,5.0,6.0,6.0,Pai Tavytera,pta,language,South America,-23.15945,-56.11758
para1312,9.0,3.0,5.0,0.0,Parakanã,pak,language,South America,-4.64681,-50.0621
sate1243,9.0,3.0,11.0,4.0,Sateré-Mawé,mav,language,South America,-3.63897,-56.8749
suru1262,15.0,4.0,5.0,5.0,Suruí,sru,language,South America,-11.0989,-61.2818
tapi1254,10.0,3.0,5.0,5.0,Tapirapé,taf,language,South America,-10.5373,-50.5438
temb1276,10.0,4.0,7.0,0.0,Tenetehara,tqb,language,South America,-2.6123,-48.2359
tenh1241,9.0,5.0,6.0,6.0,Tenharim-Parintintin-Diahoi,pah,language,South America,-7.92626,-61.936
tupa1250,11.0,3.0,10.0,5.0,Tuparí,tpr,language,South America,-11.8884,-62.2544
tupi1273,10.0,3.0,6.0,6.0,Tupinambá,tpn,language,South America,-22.807778,-42.106389
urue1240,9.0,5.0,6.0,6.0,Uru-Eu-Wau-Wau,urz,language,South America,-10.9176,-63.8086
waya1270,10.0,4.0,6.0,5.0,Wayampi,oym,language,South America,1.73817,-52.6887
xeta1241,10.0,3.0,6.0,5.0,Xetá,xet,language,South America,-24.9408,-52.2266
xipa1240,12.0,2.0,5.0,4.0,Xipaya,xiy,language,South America,-4.133,-49.948
zoee1240,14.0,0.0,6.0,6.0,Zo'é,pto,language,South America,-1.77208,-55.50746
yuqu1240,17.0,3.0,10.0,10.0,Yuqui,yuq,language,South America,-16.7875,-64.9438
mato1253,15.0,4.0,8.0,6.0,Mato Grosso Arára,axg,language,South America,-9.172609,-60.628867
yuwa1244,21.0,0.0,7.0,7.0,Hoti,yau,language,South America,5.63879,-65.4267
kari1255,11.0,3.0,7.0,0.0,Karirí-Xocó,kzw,language,South America,-9.84999,-36.3333
kunz1244,21.0,2.0,10.0,0.0,Kunza,kuz,language,South America,-23.0,-69.0
pume1238,18.0,5.0,9.0,6.0,Pumé,yae,language,South America,7.10677,-67.5996
chip1262,37.0,4.0,10.0,0.0,Chipaya,cap,language,South America,-18.73951,-67.89633
uruu1244,20.0,3.0,10.0,0.0,Uru,ure,language,South America,-16.72547,-68.97119
mini1256,14.0,4.0,6.0,0.0,Minica Huitoto,hto,language,South America,-1.54535,-73.1107
muru1274,11.0,3.0,6.0,0.0,Murui Huitoto,huu,language,South America,-1.13669,-73.8331
nonu1241,17.0,3.0,6.0,0.0,Nonuya,noj,language,South America,-1.25,-72.5
nina1238,10.0,2.0,6.0,0.0,Ninam,shb,language,South America,4.03894,-62.7801
yano1262,11.0,2.0,7.0,0.0,Yanomám,wca,language,South America,2.48999,-62.8522
yano1261,10.0,2.0,7.0,0.0,Yanomamö,guu,language,South America,1.67967,-64.8781
cham1315,19.0,2.0,9.0,7.0,Chamacoco,ceg,language,South America,-20.5899,-58.2005
ayor1240,13.0,7.0,5.0,5.0,Ayoreo,ayo,language,South America,-19.220055,-60.217495
ando1255,13.0,2.0,10.0,0.0,Andoa,anb,language,South America,-3.29664,-76.6056
iqui1243,9.0,2.0,8.0,0.0,Iquito,iqu,language,South America,-3.31233,-73.97046
zapa1253,12.0,2.0,8.0,0.0,Záparo,zro,language,South America,-1.99871,-76.364
chir1286,14.0,3.0,6.0,6.0,Chiripá,nhd,language,South America,-25.6521,-55.051
pisa1245,11.0,0.0,6.0,0.0,Pisamira,,language,South America,1.1017,-70.502483
yaro1235,8.0,3.0,12.0,6.0,Yaroame,yro,language,South America,1.720201,-62.230225
paca1246,14.0,2.0,4.0,0.0,Pacahuara,pcp,language,South America,-11.9968,-65.5568
yukp1241,12.0,3.0,6.0,0.0,Yukpa,yup,language,South America,9.67534,-73.0557
trin1274,15.0,3.0,12.0,0.0,Trinitario-Javeriano-Loretano,trn,language,South America,-15.3331,-65.4096
stan1318,27.0,2.0,8.0,0.0,Standard Arabic,arb,language,Eurasia,27.9625,43.8525
dani1285,17.0,3.0,49.0,0.0,Danish,dan,language,Eurasia,54.8655,9.36284
sout2832,15.0,5.0,39.0,0.0,Southwestern Dinka,dik,language,Africa,8.81115,28.0613
esto1258,36.0,9.0,9.0,0.0,Estonian,ekk,language,Eurasia,58.55,25.82
swis1247,24.0,3.0,29.0,0.0,Central Alemannic,gsw,language,Eurasia,47.0516,8.46419
ladi1251,18.0,2.0,14.0,0.0,Ladino,lad,language,Eurasia,41.205,28.6632
ersu1241,35.0,15.0,8.0,1.0,Ersu,ers,language,Eurasia,29.2867,102.213
luxe1241,21.0,3.0,22.0,0.0,Moselle Franconian,ltz,language,Eurasia,49.6839,6.14931
besi1244,22.0,8.0,19.0,9.0,Besisi,mhe,language,Eurasia,2.717,101.676
mafe1237,13.0,6.0,5.0,0.0,Mafea,mkv,language,Papunesia,-15.4316,167.241
cent2092,23.0,7.0,6.0,0.0,Central Sama,sml,language,Papunesia,7.004574,118.455978
slov1269,26.0,3.0,15.0,0.0,Slovak,slk,language,Eurasia,48.545705,18.78479
taus1251,16.0,4.0,3.0,0.0,Tausug,tsg,language,Papunesia,5.12236,118.88
sanm1298,23.0,8.0,5.0,3.0,San Martín Itunyoso Triqui,trq,language,North America,17.2428,-97.9202
isth1244,18.0,4.0,7.0,0.0,Isthmus Zapotec,zai,language,North America,16.4548,-94.8444
taji1245,21.0,2.0,6.0,0.0,Tajik,tgk,language,Eurasia,38.8213,68.5549
kumz1235,25.0,2.0,8.0,0.0,Kumzari,zum,language,Eurasia,26.1602,56.4202
coco1260,15.0,4.0,8.0,0.0,Cocos Islands Malay,coa,language,Papunesia,-12.193342,96.833679
plau1238,24.0,4.0,27.0,0.0,Plautdietsch,pdt,language,North America,49.578028,-109.353868
pitj1243,12.0,5.0,8.0,0.0,Pitjantjatjara,pjt,language,Australia,-26.9704,131.357
sout2672,26.0,3.0,11.0,0.0,Southeast Pashayi,psi,language,Eurasia,34.66597,70.592042
vlax1238,25.0,2.0,12.0,0.0,Vlax Romani,rmy,language,Eurasia,46.09,18.16
shix1238,42.0,8.0,9.0,5.0,Shixing,sxg,language,Eurasia,28.3895,100.4
uppe1400,13.0,3.0,19.0,0.0,Central East Middle German,sxu,language,Eurasia,51.152,12.692
pite1240,35.0,8.0,9.0,0.0,Pite Saami,sje,language,Eurasia,66.4011,17.4261
nort2671,49.0,14.0,11.0,0.0,North Saami,sme,language,Eurasia,68.725,22.1113
belh1239,24.0,3.0,6.0,3.0,Belhariya,byw,language,Eurasia,26.9972,87.2783
hunz1247,34.0,2.0,16.0,8.0,Hunzib,huz,language,Eurasia,42.0808,46.1369
even1259,14.0,4.0,11.0,0.0,Evenki,evn,language,Eurasia,61.972,94.689
hmon1264,28.0,20.0,10.0,3.0,Hmong Njua,hnj,language,Eurasia,22.5638,101.95
udmu1245,26.0,3.0,7.0,0.0,Udmurt,udm,language,Eurasia,56.12921,52.63548
east2337,24.0,4.0,14.0,0.0,East Yugur,yuy,language,Eurasia,38.83687,99.61725
moks1248,30.0,3.0,7.0,0.0,Moksha,mdf,language,Eurasia,54.1855,42.6728
rajb1243,28.0,6.0,6.0,3.0,Rajbanshi,rjs,language,Eurasia,26.521945,88.038582
bakh1245,22.0,2.0,12.0,0.0,Bakhtiari,bqi,language,Eurasia,32.0163,49.7713
cent1972,28.0,3.0,8.0,0.0,Central Kurdish,ckb,language,Eurasia,35.6539,45.8077
dolg1241,18.0,4.0,20.0,0.0,Dolgan,dlg,language,Eurasia,71.10828,94.29358
dark1243,17.0,3.0,19.0,0.0,Darkhat,drh,dialect,Eurasia,50.623,99.4449
sout2697,22.0,2.0,9.0,0.0,South Azerbaijani,azb,language,Eurasia,36.5137,48.4302
kild1236,91.0,22.0,15.0,0.0,Kildin Saami,sjd,language,Eurasia,68.2158,35.8348
lowa1242,31.0,4.0,8.0,0.0,Lowa,loy,language,Eurasia,29.0324,83.8959
stod1241,31.0,4.0,6.0,0.0,Stod Bhoti,sbu,language,Eurasia,32.497,77.116
yong1270,34.0,3.0,9.0,1.0,Narua,nru,language,Eurasia,27.8,100.9
ishk1246,30.0,2.0,7.0,0.0,Ishkashimi,isk,language,Eurasia,36.67,71.55
west2392,20.0,4.0,10.0,0.0,Western Mari,mrj,language,Eurasia,56.22,46.569
mira1251,19.0,3.0,20.0,7.0,Mirandese,mwl,language,Eurasia,41.5375,-6.38371
chal1275,34.0,3.0,8.0,0.0,Chaldean Neo-Aramaic,cld,language,Eurasia,37.0972,43.5027
jude1256,21.0,2.0,8.0,0.0,Judeo-Tat,jdt,language,Eurasia,42.068306,48.264749
munj1244,32.0,3.0,9.0,0.0,Munji,mnj,language,Eurasia,35.9321,70.9404
nauk1242,15.0,3.0,4.0,0.0,Naukan Yupik,ynk,language,Eurasia,65.5184,-171.755
thak1245,16.0,3.0,10.0,0.0,Thakali,ths,language,Eurasia,28.7014,83.6466
bujh1238,25.0,6.0,12.0,4.0,Bujhyal,byh,language,Eurasia,28.0084,84.5068
kang1281,24.0,3.0,9.0,0.0,Kangjia,kxs,language,Eurasia,35.043,101.254
roma1326,24.0,3.0,19.0,0.0,Romansh,roh,language,Eurasia,46.5538,9.92812
sher1255,30.0,4.0,8.0,8.0,Solu-Khumbu Sherpa,xsr,language,Eurasia,27.674,86.9994
lezg1247,36.0,2.0,9.0,0.0,Lezgian,lez,language,Eurasia,41.5157,47.8951
huml1238,31.0,10.0,14.0,14.0,Humla,hut,language,Eurasia,30.1451,81.5659
nort2741,16.0,4.0,12.0,0.0,Northeastern Thai,tts,language,Eurasia,16.03,103.67
dhiv1236,20.0,7.0,12.0,0.0,Dhivehi,div,language,Eurasia,1.928498,73.54433
russ1264,22.0,5.0,18.0,0.0,Russia Buriat,bxr,language,Eurasia,50.85331,105.5637
kara1467,22.0,3.0,13.0,0.0,Kara-Kalpak,kaa,language,Eurasia,39.98005,63.32233
nort2646,19.0,3.0,11.0,0.0,Northern Pashto,pbu,language,Eurasia,34.0,71.33
ligu1248,22.0,4.0,19.0,0.0,Ligurian,lij,language,Eurasia,44.0816,7.90522
voti1245,31.0,4.0,20.0,0.0,Votic,vot,language,Eurasia,59.3802,28.6235
kham1282,31.0,13.0,18.0,0.0,Khams Tibetan,khg,language,Eurasia,31.9313,91.7062
dido1241,34.0,2.0,6.0,0.0,Tsez,ddo,language,Eurasia,42.2646,45.8096
wymy1235,17.0,3.0,15.0,0.0,Wymysorys,wym,language,Eurasia,49.91617,19.15195
gaga1249,25.0,3.0,18.0,0.0,Gagauz,gag,language,Eurasia,44.59876,28.02769
sout2746,18.0,3.0,14.0,0.0,Southern Thai,sou,language,Eurasia,6.85668,99.7031
kuni1268,18.0,2.0,5.0,0.0,Kunigami,xug,language,Eurasia,26.5911,128.068
rusy1239,33.0,4.0,7.0,0.0,Rusyn,rue,language,Eurasia,48.7171,22.9579
guru1261,26.0,3.0,16.0,4.0,Gurung,gvr,language,Eurasia,27.41687,86.28988
west2368,22.0,2.0,11.0,9.0,Western Balochi,bgn,language,Eurasia,37.83,62.17
baim1244,30.0,10.0,22.0,4.0,Baima,bqh,language,Eurasia,33.1001,103.952
adyg1241,54.0,2.0,3.0,0.0,Adyghe,ady,language,Eurasia,44.0,39.33
dakp1242,30.0,4.0,19.0,0.0,Dakpakha,dka,language,Eurasia,27.3762,91.8245
lizu1234,35.0,14.0,8.0,1.0,Lizu,,language,Eurasia,28.333425,101.350309
kumy1244,20.0,3.0,8.0,0.0,Kumyk,kum,language,Eurasia,43.0,47.0
chan1310,17.0,4.0,21.0,6.0,Chantyal,chx,language,Eurasia,28.684,83.4488
bhoj1244,29.0,6.0,8.0,8.0,Bhojpuri,bho,language,Eurasia,26.458455,84.817115
gheg1238,24.0,3.0,11.0,5.0,Gheg Albanian,aln,language,Eurasia,42.317,21.3837
rawa1265,17.0,3.0,14.0,0.0,Rawang,raw,language,Eurasia,27.1027,97.0738
saek1240,19.0,4.0,21.0,0.0,Saek,skb,language,Eurasia,17.4558,104.787
pare1266,12.0,4.0,5.0,5.0,Gorum-Parenga,pcj,language,Eurasia,19.075,83.9723
shan1277,21.0,3.0,10.0,0.0,Shan,shn,language,Eurasia,21.5995,98.0342
spit1240,29.0,4.0,7.0,0.0,Spiti Bhoti,spt,language,Eurasia,32.526,77.833
nort2686,14.0,4.0,16.0,0.0,Northern Altai,atv,language,Eurasia,50.8998,88.0672
faro1244,14.0,2.0,20.0,0.0,Faroese,fao,language,Eurasia,62.0732,-6.88497
dzal1238,33.0,4.0,22.0,0.0,Dzalakha,dzl,language,Eurasia,27.7855,91.374
